ID,F635 Median,B635 Median,F532 Median,B532 Median
hAA2371,4471.0,0.0,5980.0,0.0
hAA2389,5079.0,0.0,9698.0,6.0
hAA2395,1413.0,0.0,1644.0,0.0
hAA2405,8424.0,0.0,11745.0,0.0
hAD4437,1242.0,0.0,1835.0,0.0
hAD4442,1713.0,0.0,1874.0,0.0
hAD4444,1074.0,0.0,1209.0,0.0
hAD4448,4536.0,0.0,5439.0,0.0
hAD4764,850.0,0.0,1356.0,0.0
hAD4769,2682.0,0.0,3454.0,0.0
hAD4772,561.0,0.0,874.0,0.0
hAD1821,2850.0,142.0,3200.0,0.0
No_DNA,208.0,153.0,28.0,24.0
No_DNA,218.0,168.0,12.0,10.0
No_DNA,206.0,159.0,0.0,0.0
No_DNA,194.0,155.0,0.0,0.0
No_DNA,211.0,207.0,0.0,0.0
No_DNA,147.0,174.0,0.0,0.0
No_DNA,151.0,122.0,2.0,0.0
No_DNA,103.0,155.0,0.0,0.0
No_DNA,136.0,167.0,0.0,21.0
No_DNA,83.0,138.0,6.0,44.0
No_DNA,83.0,183.0,0.0,63.0
No_DNA,108.0,181.0,0.0,88.0
No_DNA,271.0,169.0,126.0,118.0
No_DNA,228.0,237.0,178.0,152.0
chAA4786,7086.0,144.0,4055.0,15.0
chAA5665,3208.0,166.0,3842.0,0.0
chAA7279,8713.0,113.0,13846.0,0.0
chAA7849,2253.0,67.0,2747.0,0.0
xAA0122,4145.0,97.0,4417.0,0.0
No_DNA,7227.0,172.0,6749.0,0.0
No_DNA,3586.0,159.0,2907.0,0.0
chAA4391,1052.0,106.0,716.0,0.0
hAD1643,19271.0,121.0,8549.0,0.0
hAD1654,1978.0,125.0,2400.0,0.0
hAD1665,2039.0,113.0,2996.0,0.0
hAD1678,2451.0,101.0,3027.0,8.0
hAD1807,1134.0,118.0,1536.0,35.0
hAD1810,1124.0,140.0,1804.0,65.0
hAD1816,3712.0,152.0,3870.0,92.0
hAB6899,3067.0,133.0,3208.0,11.0
hAB6904,2839.0,159.0,3485.0,0.0
hAB6910,2813.0,135.0,3108.0,0.0
hAB7110,3753.0,99.0,5715.0,0.0
hAB7128,1570.0,82.0,2423.0,0.0
hAB7133,3498.0,80.0,4216.0,0.0
hAB7139,1280.0,98.0,1344.0,0.0
hAC5364,2949.0,79.0,3131.0,0.0
hAC5386,1260.0,56.0,1727.0,0.0
hAC5397,1472.0,74.0,1869.0,0.0
hAC5439,2394.0,60.0,2706.0,0.0
hAC6766,982.0,44.0,1257.0,0.0
hAC6778,3620.0,56.0,3574.0,0.0
hAC6802,3977.0,62.0,8534.0,0.0
hAC7237,1054.0,80.0,1712.0,0.0
hAA2817,3213.0,87.0,3949.0,0.0
hAA2845,7012.0,114.0,11991.0,10.0
hAA4751,2897.0,178.0,2164.0,0.0
hAA4785,13322.0,146.0,8912.0,0.0
hAA4853,1835.0,94.0,2061.0,0.0
hAA4925,2231.0,59.0,3441.0,0.0
hAA8797,11690.0,44.0,5750.0,0.0
hAA8803,3201.0,12.0,3367.0,0.0
hAA8816,1201.0,4.0,1198.0,0.0
hAA8840,2710.0,4.0,4069.0,0.0
hAA9040,4022.0,4.0,5984.0,0.0
hAA9052,2084.0,11.0,3364.0,0.0
hAA9054,1846.0,11.0,3377.0,0.0
hAA9061,8059.0,30.0,4360.0,0.0
hAB6888,6693.0,92.0,5489.0,0.0
hAD7905,412.0,64.0,625.0,0.0
hAD8824,1381.0,65.0,2268.0,0.0
hAD8843,4292.0,94.0,5920.0,0.0
hAD8856,2063.0,81.0,2726.0,0.0
hAD8868,5554.0,33.0,5427.0,0.0
hAA0934,8165.0,18.0,12642.0,0.0
hAA0939,1830.0,0.0,2319.0,0.0
hAA0941,1318.0,0.0,2780.0,0.0
hAA0948,1375.0,0.0,2311.0,0.0
hAA1155,673.0,0.0,1059.0,0.0
hAA1158,1070.0,0.0,1513.0,0.0
hAA1168,2615.0,8.0,4176.0,0.0
hAA1182,5370.0,0.0,5399.0,0.0
hAA1618,4640.0,30.0,4571.0,0.0
hAA1469,6150.0,85.0,8989.0,0.0
hAC5751,2739.0,111.0,2029.0,0.0
hAC5754,4542.0,99.0,6099.0,0.0
hAC5766,4147.0,95.0,4825.0,0.0
hAC5780,12082.0,66.0,4803.0,0.0
hAD0397,2747.0,22.0,3911.0,0.0
hAD0417,1676.0,0.0,2138.0,0.0
hAD0441,2857.0,0.0,3354.0,0.0
hAD0495,2453.0,0.0,2507.0,0.0
hAD0653,1971.0,11.0,1827.0,0.0
hAD0655,1848.0,17.0,2514.0,0.0
hAD0661,1447.0,14.0,1498.0,0.0
hAD0665,314.0,13.0,415.0,0.0
hAD7891,1951.0,17.0,2915.0,0.0
hAD7897,1758.0,34.0,2189.0,0.0
hAD7901,1479.0,79.0,1912.0,0.0
hAB0341,13038.0,145.0,23493.0,0.0
hAB0346,3583.0,125.0,4861.0,0.0
hAB0352,7496.0,135.0,9226.0,0.0
hAB5370,3492.0,116.0,5365.0,0.0
hAB5372,1461.0,68.0,1772.0,0.0
hAB5385,2873.0,32.0,5024.0,0.0
hAB5418,2680.0,11.0,3491.0,0.0
hAB5791,1511.0,40.0,1215.0,0.0
hAB5813,2812.0,52.0,2696.0,0.0
hAB5819,1959.0,60.0,2066.0,0.0
hAB5824,2790.0,80.0,4890.0,0.0
hAC4929,4487.0,34.0,5783.0,0.0
hAC4935,2065.0,35.0,2667.0,0.0
hAC4956,16759.0,54.0,16993.0,0.0
hAC4976,2125.0,85.0,2448.0,0.0
hAD9989,48894.0,86.0,5483.0,0.0
hAD9991,2531.0,67.0,3153.0,0.0
hAE0321,50954.0,132.0,20947.0,0.0
hAE0323,2346.0,135.0,3256.0,0.0
hAE0325,6021.0,81.0,7466.0,0.0
hAE0327,4222.0,66.0,3722.0,0.0
No_DNA,1465.0,38.0,1992.0,0.0
No_DNA,1523.0,55.0,2130.0,0.0
No_DNA,2217.0,54.0,3076.0,0.0
No_DNA,2130.0,36.0,3042.0,0.0
hAB0086,6808.0,49.0,8942.0,0.0
hAB0097,3174.0,26.0,3137.0,0.0
hAB0101,1970.0,29.0,3161.0,0.0
hAB0113,3950.0,54.0,5698.0,0.0
hAB0330,11098.0,92.0,17596.0,16.0
hAC4026,687.0,37.0,974.0,0.0
hAD0056,766.0,0.0,1620.0,0.0
hAD0062,6440.0,34.0,8301.0,0.0
hAD0171,1993.0,56.0,2869.0,0.0
hAD0367,1786.0,59.0,2096.0,0.0
hAD0628,4081.0,75.0,4070.0,0.0
hAD0635,904.0,49.0,1170.0,0.0
hAD0637,1118.0,51.0,2513.0,0.0
hAD0640,2597.0,53.0,4022.0,0.0
hAD9938,1007.0,38.0,1656.0,0.0
hAD9940,2234.0,23.0,2693.0,0.0
hAD9942,1162.0,0.0,3696.0,0.0
hAD9944,1672.0,16.0,2293.0,0.0
hAD9985,4978.0,47.0,7225.0,0.0
hAD9987,658.0,61.0,799.0,0.0
hAB9679,1881.0,45.0,3015.0,0.0
hAB9684,2441.0,8.0,2444.0,0.0
hAB9689,993.0,24.0,1644.0,0.0
hAB9705,1911.0,58.0,2703.0,0.0
hAB9899,2831.0,71.0,3934.0,0.0
hAB9909,4850.0,116.0,5915.0,0.0
hAB9913,1479.0,83.0,1968.0,0.0
hAB9916,7093.0,50.0,8136.0,0.0
hAC3450,2071.0,39.0,2337.0,0.0
hAC3465,1570.0,31.0,2154.0,0.0
hAC3471,3683.0,2.0,7694.0,0.0
hAC3509,5946.0,0.0,6062.0,0.0
hAC4012,1615.0,0.0,1965.0,0.0
hAC4014,1375.0,19.0,2510.0,0.0
hAC4022,960.0,48.0,1144.0,0.0
hAA8851,1821.0,71.0,2150.0,0.0
hAA8855,4085.0,8.0,3797.0,0.0
hAA8869,600.0,15.0,809.0,0.0
hAA9072,2285.0,75.0,2109.0,0.0
hAA9078,3492.0,110.0,4446.0,0.0
hAA9084,14737.0,152.0,9789.0,29.0
hAA9090,2639.0,100.0,2997.0,4.0
hAB3487,868.0,0.0,874.0,0.0
hAB3500,8374.0,0.0,11217.0,0.0
hAB3517,6390.0,4.0,7420.0,0.0
hAB3542,2700.0,0.0,4362.0,0.0
hAB4006,1568.0,0.0,1806.0,0.0
hAB4021,851.0,0.0,1334.0,0.0
hAB4041,1745.0,11.0,5734.0,0.0
hAB4160,2204.0,50.0,3024.0,0.0
hAA3049,3281.0,61.0,5193.0,0.0
hAA3054,2079.0,23.0,2199.0,0.0
hAA3316,1211.0,31.0,1721.0,0.0
hAA3322,2419.0,101.0,2848.0,0.0
hAA3343,2260.0,132.0,2323.0,0.0
hAA3356,2208.0,149.0,2401.0,0.0
hAA6595,2341.0,92.0,3639.0,0.0
hAA6602,1346.0,15.0,2208.0,0.0
hAA6617,970.0,14.0,1346.0,0.0
hAA6625,3015.0,15.0,4352.0,0.0
hAA6919,1697.0,4.0,2655.0,0.0
hAA6942,845.0,6.0,1458.0,0.0
hAA6988,4192.0,38.0,2735.0,0.0
hAA6991,1028.0,59.0,1612.0,0.0
hAA8846,5195.0,63.0,4235.0,0.0
chAA0120,16898.0,34.0,19841.0,0.0
hAA0281,2694.0,27.0,3610.0,0.0
hAA0290,8131.0,87.0,9123.0,0.0
hAA0321,14907.0,118.0,5528.0,0.0
hAA0326,10274.0,118.0,9749.0,0.0
hAA1518,7734.0,97.0,6476.0,0.0
hAA1525,4311.0,89.0,5766.0,0.0
hAA1529,12572.0,107.0,15495.0,0.0
hAA1532,291.0,110.0,69.0,0.0
hAA1681,3195.0,71.0,3818.0,0.0
hAA1687,6088.0,64.0,5116.0,0.0
hAA1692,5262.0,58.0,6779.0,0.0
hAA1696,8592.0,58.0,19770.0,0.0
hAA3008,3220.0,82.0,4492.0,0.0
hAA3042,8761.0,131.0,5807.0,12.0
hAC6766,1017.0,0.0,1489.0,0.0
hAC6778,2663.0,0.0,2490.0,0.0
hAC6802,2953.0,0.0,5655.0,0.0
hAC7237,1402.0,3.0,1851.0,0.0
hAD1643,16535.0,31.0,7237.0,0.0
hAD1654,3311.0,62.0,3767.0,0.0
hAD1665,1487.0,56.0,2047.0,0.0
hAD1678,2112.0,65.0,2532.0,0.0
hAD1807,1645.0,77.0,2042.0,0.0
hAD1810,1321.0,70.0,1848.0,0.0
hAD1816,3871.0,49.0,3884.0,0.0
hAD1821,2104.0,36.0,2810.0,0.0
hAA0086,5271.0,30.0,2734.0,0.0
hAA0090,4670.0,68.0,6515.0,0.0
hAA0110,15281.0,121.0,15006.0,9.0
hAA9052,1915.0,0.0,2919.0,0.0
hAA9054,1540.0,0.0,2438.0,0.0
hAA9061,4166.0,0.0,2619.0,0.0
hAB6888,3855.0,0.0,3159.0,0.0
hAB6899,2734.0,0.0,3312.0,0.0
hAB6904,2187.0,66.0,3034.0,0.0
hAB6910,1651.0,59.0,1752.0,0.0
hAB7110,3485.0,17.0,5064.0,0.0
hAB7128,1173.0,1.0,1621.0,0.0
hAB7133,2556.0,3.0,3125.0,0.0
hAB7139,1245.0,4.0,1506.0,0.0
hAC5364,3146.0,0.0,3772.0,0.0
hAC5386,1233.0,0.0,1870.0,0.0
hAC5397,1683.0,0.0,2300.0,0.0
hAC5439,2334.0,41.0,2955.0,0.0
hAA1168,2273.0,0.0,3930.0,0.0
hAA1182,4314.0,0.0,4450.0,0.0
hAA1618,2838.0,0.0,2874.0,0.0
hAA1469,3746.0,8.0,5022.0,0.0
hAA2817,3193.0,23.0,3878.0,0.0
hAA2845,6424.0,78.0,11295.0,0.0
hAA4751,2274.0,118.0,1674.0,0.0
hAA4785,10372.0,53.0,6774.0,0.0
hAA4853,1506.0,4.0,1386.0,0.0
hAA4925,1510.0,0.0,2598.0,0.0
hAA8797,11697.0,0.0,6189.0,0.0
hAA8803,3768.0,0.0,4988.0,0.0
hAA8816,1288.0,0.0,1484.0,0.0
hAA8840,3066.0,0.0,5333.0,0.0
hAA9040,3280.0,6.0,5319.0,0.0
hAD0665,513.0,0.0,617.0,0.0
hAD7891,1714.0,0.0,2499.0,0.0
hAD7897,1050.0,0.0,1122.0,0.0
hAD7901,1033.0,0.0,1379.0,0.0
hAD7905,396.0,31.0,741.0,0.0
hAD8824,1217.0,99.0,1800.0,0.0
hAD8843,2659.0,111.0,4094.0,0.0
hAD8856,1463.0,41.0,1658.0,0.0
hAD8868,2204.0,11.0,2688.0,0.0
hAA0934,5953.0,1.0,11217.0,0.0
hAA0939,1737.0,0.0,2496.0,0.0
hAA0941,1406.0,0.0,3065.0,0.0
hAA0948,1455.0,0.0,2760.0,0.0
hAA1155,531.0,0.0,766.0,0.0
hAA1158,642.0,14.0,1358.0,0.0
chAA4786,5381.0,17.0,3612.0,0.0
chAA5665,2281.0,15.0,3123.0,0.0
chAA7279,3972.0,0.0,6849.0,0.0
chAA7849,1319.0,0.0,1457.0,0.0
xAA0122,1111.0,77.0,994.0,0.0
No_DNA,161.0,250.0,41.0,33.0
No_DNA,221.0,255.0,24.0,79.0
chAA4391,779.0,93.0,471.0,9.0
hAD0397,1838.0,65.0,2413.0,0.0
hAD0417,1619.0,67.0,1965.0,0.0
hAD0441,2032.0,57.0,3362.0,0.0
hAD0495,2488.0,35.0,2708.0,0.0
hAD0653,2023.0,24.0,1853.0,0.0
hAD0655,911.0,25.0,1197.0,0.0
hAD0661,778.0,74.0,1081.0,0.0
No_DNA,1895.0,69.0,2856.0,0.0
No_DNA,62.0,44.0,0.0,0.0
No_DNA,115.0,62.0,72.0,0.0
No_DNA,129.0,107.0,41.0,27.0
No_DNA,139.0,113.0,85.0,56.0
No_DNA,129.0,119.0,71.0,105.0
No_DNA,114.0,148.0,65.0,124.0
No_DNA,211.0,161.0,184.0,126.0
No_DNA,248.0,138.0,186.0,105.0
No_DNA,180.0,113.0,114.0,77.0
No_DNA,164.0,129.0,142.0,80.0
No_DNA,140.0,150.0,277.0,119.0
No_DNA,54.0,82.0,102.0,93.0
No_DNA,0.0,20.0,0.0,40.0
No_DNA,37.0,26.0,6.0,6.0
hAA2199,8220.0,67.0,10278.0,10.0
hAA2206,2364.0,42.0,3119.0,0.0
hAA2212,5285.0,49.0,7305.0,1.0
hAA2220,4954.0,60.0,11537.0,0.0
hAA2378,5989.0,75.0,9100.0,5.0
hAA2392,5582.0,80.0,20340.0,23.0
hAA2403,5737.0,123.0,9501.0,26.0
hAA2407,25528.0,123.0,12813.0,3.0
hAD1124,8211.0,68.0,11173.0,0.0
hAD1130,1955.0,17.0,10539.0,0.0
hAD1179,7320.0,0.0,10639.0,0.0
hAD1224,4840.0,15.0,7852.0,0.0
No_DNA,2139.0,0.0,3539.0,0.0
No_DNA,2256.0,0.0,3644.0,0.0
No_DNA,2153.0,0.0,3409.0,0.0
hAC0105,3283.0,79.0,17110.0,11.0
hAC0186,7826.0,65.0,17972.0,0.0
hAC0201,5377.0,38.0,7786.0,8.0
hAC0941,4067.0,50.0,11877.0,6.0
hAC0947,10647.0,84.0,15261.0,0.0
hAC0955,2910.0,71.0,4077.0,0.0
hAC0959,3448.0,80.0,5256.0,3.0
hAC8228,3164.0,63.0,4323.0,0.0
hAC8232,5776.0,34.0,32135.0,0.0
hAC8234,3009.0,12.0,3662.0,0.0
hAC8237,1131.0,0.0,1435.0,0.0
hAC8420,34284.0,0.0,2101.0,0.0
hAC8434,28718.0,1.0,8466.0,0.0
hAC8436,1897.0,0.0,2902.0,0.0
hAC8439,5119.0,0.0,7979.0,0.0
hAA7225,2146.0,87.0,1122.0,23.0
hAA7234,4018.0,28.0,6777.0,0.0
hAA7850,6614.0,17.0,10941.0,0.0
hAA7917,2915.0,22.0,4902.0,0.0
hAA7993,2774.0,35.0,5493.0,0.0
hAA8043,16778.0,43.0,9593.0,0.0
hAB1023,3281.0,49.0,15567.0,0.0
hAB1174,2420.0,40.0,2871.0,0.0
hAB1252,6304.0,63.0,5418.0,0.0
hAB1375,11692.0,50.0,15873.0,0.0
hAB3390,1938.0,0.0,3287.0,0.0
hAB3525,5513.0,11.0,7364.0,0.0
hAB3572,2314.0,23.0,3172.0,0.0
hAB3604,15435.0,0.0,2649.0,0.0
hAC0056,8988.0,14.0,3972.0,0.0
hAA0068,13401.0,71.0,21694.0,0.0
hAA0222,2285.0,42.0,6788.0,0.0
hAA0226,7067.0,35.0,9122.0,0.0
hAA0237,3021.0,25.0,6369.0,0.0
hAA0248,2738.0,5.0,4672.0,0.0
hAA1653,8381.0,36.0,15144.0,0.0
hAA1656,6594.0,43.0,7396.0,0.0
hAA1674,5276.0,10.0,9760.0,0.0
hAA1697,16453.0,42.0,21634.0,0.0
hAA1971,3082.0,18.0,5868.0,0.0
hAA1976,7642.0,0.0,8457.0,0.0
hAA1987,9985.0,40.0,11934.0,25.0
hAA1992,24982.0,34.0,55208.0,35.0
hAA7202,9552.0,22.0,8683.0,0.0
hAA7209,2049.0,17.0,2715.0,0.0
hAD9616,487.0,68.0,719.0,0.0
hAD9738,13.0,32.0,35.0,0.0
hAD9834,7588.0,30.0,8245.0,0.0
hAD9907,495.0,24.0,1342.0,0.0
hAD4438,1103.0,10.0,1547.0,0.0
hAD4443,963.0,8.0,1158.0,0.0
hAD4447,1838.0,15.0,2695.0,0.0
hAD4450,2152.0,9.0,5028.0,0.0
hAD4768,4039.0,10.0,7202.0,2.0
hAD4771,2038.0,0.0,2459.0,0.0
hAD4774,1635.0,0.0,2418.0,0.0
hAD4778,1879.0,32.0,2825.0,5.0
hAA0057,2707.0,17.0,32332.0,33.0
hAA0061,4511.0,0.0,4738.0,0.0
hAA0064,19164.0,29.0,54316.0,3.0
hAB2814,2933.0,81.0,4694.0,0.0
hAB2824,1338.0,19.0,2017.0,0.0
hAB2841,5176.0,14.0,6877.0,0.0
hAB6930,2362.0,19.0,3271.0,0.0
hAB6936,11093.0,27.0,4132.0,0.0
hAB6938,4863.0,0.0,5874.0,0.0
hAB6965,6383.0,0.0,8230.0,0.0
hAB7176,18415.0,9.0,21416.0,0.0
hAB7181,9541.0,9.0,45026.0,0.0
hAB7184,2975.0,17.0,6191.0,0.0
hAB7193,4286.0,14.0,8476.0,0.0
hAD7936,664.0,0.0,1070.0,0.0
hAD7946,2605.0,0.0,3182.0,0.0
hAD8019,1538.0,0.0,2487.0,0.0
hAD8125,1193.0,2.0,1743.0,0.0
hAE0181,9122.0,57.0,8865.0,0.0
hAE0183,790.0,5.0,1785.0,0.0
hAE1695,1138.0,0.0,1236.0,0.0
hAE1887,31288.0,24.0,1336.0,0.0
No_DNA,3078.0,30.0,1533.0,0.0
No_DNA,373.0,10.0,573.0,0.0
No_DNA,20.0,7.0,54.0,0.0
No_DNA,0.0,15.0,0.0,0.0
No_DNA,21.0,14.0,25.0,0.0
No_DNA,58.0,0.0,0.0,0.0
hAB2446,757.0,0.0,1298.0,0.0
hAB2449,1165.0,0.0,1893.0,0.0
hAB2451,3016.0,0.0,5171.0,0.0
hAB2459,1144.0,0.0,1925.0,0.0
hAB2791,2666.0,0.0,5274.0,0.0
hAC7960,7876.0,40.0,11197.0,0.0
hAD4432,1391.0,9.0,1869.0,0.0
hAD4437,1051.0,6.0,1463.0,0.0
hAD4442,1302.0,0.0,1541.0,0.0
hAD4444,1152.0,0.0,1702.0,0.0
hAD4768,4894.0,0.0,8818.0,0.0
hAD4771,1074.0,0.0,1470.0,0.0
hAD4774,1911.0,0.0,3017.0,0.0
hAD4778,2964.0,0.0,4076.0,0.0
hAE0129,3561.0,0.0,6175.0,0.0
hAE0131,5208.0,0.0,6289.0,0.0
hAE0133,3575.0,0.0,4733.0,0.0
hAE0135,2125.0,0.0,3022.0,0.0
hAE0177,4995.0,0.0,6203.0,0.0
hAE0179,1989.0,0.0,6479.0,0.0
hAC1814,5759.0,22.0,7778.0,0.0
hAC1838,7300.0,3.0,7623.0,0.0
hAC1855,1643.0,19.0,3493.0,0.0
hAC1888,3734.0,0.0,5276.0,0.0
hAC2337,1438.0,0.0,2156.0,0.0
hAC2349,3382.0,0.0,5936.0,0.0
hAC2356,930.0,0.0,1506.0,0.0
hAC2359,1348.0,0.0,2228.0,0.0
hAC6599,3276.0,0.0,5254.0,0.0
hAC6625,6806.0,0.0,4441.0,0.0
hAC6648,2692.0,8.0,5807.0,0.0
hAC6747,892.0,0.0,1434.0,0.0
hAC7871,4682.0,0.0,3681.0,0.0
hAC7894,4026.0,0.0,5800.0,0.0
hAC7917,9423.0,26.0,15975.0,1.0
hAB0546,1107.0,24.0,1743.0,0.0
hAB0556,750.0,3.0,1001.0,0.0
hAB0560,6083.0,26.0,8006.0,0.0
hAB0811,1330.0,19.0,1835.0,0.0
hAB0823,4083.0,0.0,6075.0,0.0
hAB0827,1825.0,10.0,2455.0,0.0
hAB0832,7276.0,0.0,15289.0,0.0
hAB8252,1518.0,0.0,2243.0,0.0
hAB8256,8605.0,3.0,14383.0,0.0
hAB8281,2289.0,0.0,3307.0,0.0
hAB8289,8114.0,2.0,15558.0,0.0
hAB8648,2112.0,0.0,2418.0,0.0
hAB8672,1301.0,0.0,2356.0,0.0
hAB8680,2512.0,0.0,15189.0,0.0
hAB8712,4163.0,26.0,4570.0,0.0
hAA4768,3115.0,92.0,5783.0,0.0
hAA4777,2200.0,65.0,4207.0,0.0
hAA5098,36513.0,76.0,22973.0,0.0
hAA5111,2904.0,73.0,4755.0,0.0
hAA5129,4445.0,39.0,9844.0,0.0
hAA5140,3667.0,16.0,8810.0,0.0
hAA8037,7803.0,0.0,13458.0,0.0
hAA8045,4950.0,0.0,4977.0,0.0
hAA8062,16475.0,5.0,39825.0,0.0
hAA8072,1042.0,0.0,1731.0,0.0
hAA8236,3281.0,0.0,9444.0,0.0
hAA8250,912.0,0.0,1364.0,0.0
hAA8258,53319.0,25.0,6776.0,0.0
hAA8262,42846.0,15.0,9790.0,0.0
hAB0538,9239.0,16.0,10478.0,0.0
hAA0882,7696.0,112.0,15377.0,0.0
hAA1038,913.0,60.0,1541.0,0.0
hAA1041,4829.0,55.0,6658.0,0.0
hAA1045,14404.0,71.0,1874.0,0.0
hAA1051,1190.0,32.0,1666.0,0.0
hAA5754,1741.0,0.0,3645.0,0.0
hAA8267,2125.0,0.0,3857.0,0.0
hAA9296,2617.0,0.0,4484.0,0.0
hAB0468,46.0,0.0,287.0,0.0
hAC8541,5362.0,0.0,7243.0,0.0
hAC9349,885.0,0.0,1492.0,0.0
hAC9914,7155.0,0.0,7453.0,0.0
hAD0197,3728.0,11.0,6863.0,0.0
hAA4735,9703.0,22.0,14394.0,7.0
hAA4743,2583.0,0.0,4302.0,0.0
hAC8420,28540.0,87.0,1828.0,0.0
hAC8434,15044.0,15.0,4249.0,0.0
hAC8436,1846.0,3.0,2741.0,0.0
hAC8439,3016.0,0.0,4594.0,0.0
hAD1124,4458.0,0.0,7012.0,0.0
hAD1130,1021.0,0.0,6656.0,0.0
hAD1179,3356.0,0.0,6182.0,0.0
hAD1224,3597.0,0.0,5840.0,0.0
No_DNA,1963.0,0.0,3124.0,0.0
No_DNA,1735.0,0.0,3076.0,0.0
No_DNA,1680.0,0.0,2890.0,0.0
No_DNA,1779.0,0.0,2592.0,0.0
hAA0863,1937.0,0.0,13799.0,0.0
hAA0871,3442.0,17.0,19603.0,8.0
hAA0878,2975.0,8.0,4269.0,0.0
hAB3525,5550.0,47.0,7010.0,0.0
hAB3572,1295.0,18.0,1558.0,0.0
hAB3604,12440.0,15.0,2336.0,0.0
hAC0056,6039.0,0.0,2985.0,0.0
hAC0105,3208.0,0.0,17309.0,0.0
hAC0186,7006.0,0.0,17464.0,0.0
hAC0201,3559.0,0.0,6226.0,0.0
hAC0941,3457.0,0.0,12328.0,0.0
hAC0947,4913.0,0.0,7918.0,0.0
hAC0955,2350.0,0.0,3223.0,0.0
hAC0959,1925.0,0.0,3169.0,0.0
hAC8228,1515.0,0.0,2147.0,0.0
hAC8232,4047.0,0.0,29005.0,0.0
hAC8234,1951.0,0.0,2408.0,0.0
hAC8237,489.0,0.0,763.0,0.0
hAA1987,6645.0,42.0,7595.0,0.0
hAA1992,20195.0,26.0,41076.0,0.0
hAA7202,7271.0,9.0,6230.0,0.0
hAA7209,1565.0,0.0,2306.0,0.0
hAA7225,1852.0,0.0,838.0,0.0
hAA7234,2338.0,0.0,4277.0,0.0
hAA7850,6521.0,0.0,11782.0,0.0
hAA7917,1165.0,0.0,2337.0,0.0
hAA7993,2873.0,0.0,6780.0,0.0
hAA8043,19626.0,0.0,12166.0,0.0
hAB1023,3269.0,17.0,17256.0,0.0
hAB1174,2531.0,11.0,3157.0,0.0
hAB1252,6308.0,0.0,5844.0,0.0
hAB1375,9854.0,0.0,17504.0,0.0
hAB3390,1757.0,0.0,3043.0,0.0
hAD4778,1794.0,64.0,2266.0,0.0
hAA0057,2311.0,36.0,28049.0,0.0
hAA0061,3318.0,27.0,2964.0,0.0
hAA0064,21102.0,34.0,59474.0,0.0
hAA0068,13070.0,11.0,23581.0,0.0
hAA0222,1723.0,14.0,6246.0,0.0
hAA0226,5460.0,16.0,5921.0,0.0
hAA0237,1915.0,0.0,4996.0,0.0
hAA0248,1446.0,0.0,3350.0,0.0
hAA1653,7602.0,0.0,15569.0,0.0
hAA1656,7825.0,14.0,9990.0,0.0
hAA1674,4803.0,2.0,9654.0,0.0
hAA1697,15752.0,12.0,20922.0,11.0
hAA1971,2550.0,12.0,5435.0,4.0
hAA1976,7578.0,0.0,8816.0,0.0
hAA2199,8088.0,58.0,11436.0,0.0
hAA2206,1915.0,77.0,2507.0,0.0
hAA2212,3803.0,48.0,6139.0,0.0
hAA2220,4626.0,61.0,12318.0,0.0
hAA2378,4011.0,85.0,7068.0,0.0
hAA2392,5974.0,54.0,24213.0,0.0
hAA2403,6725.0,68.0,11292.0,15.0
hAA2407,27051.0,55.0,14608.0,0.0
hAD4438,805.0,5.0,1368.0,0.0
hAD4443,659.0,3.0,1260.0,0.0
hAD4447,1439.0,15.0,2889.0,0.0
hAD4450,1400.0,9.0,4171.0,0.0
hAD4768,5656.0,25.0,11351.0,0.0
hAD4771,1783.0,57.0,2340.0,42.0
hAD4774,1937.0,11.0,3237.0,0.0
hAD3387,3074.0,0.0,2186.0,0.0
No_DNA,142.0,89.0,86.0,94.0
No_DNA,79.0,62.0,27.0,49.0
No_DNA,21.0,41.0,13.0,6.0
No_DNA,77.0,68.0,26.0,54.0
No_DNA,26.0,71.0,0.0,48.0
No_DNA,73.0,70.0,0.0,39.0
No_DNA,98.0,44.0,0.0,0.0
No_DNA,14.0,60.0,0.0,0.0
No_DNA,46.0,66.0,0.0,0.0
No_DNA,100.0,62.0,82.0,0.0
No_DNA,63.0,70.0,0.0,0.0
No_DNA,106.0,66.0,59.0,18.0
No_DNA,83.0,53.0,0.0,9.0
No_DNA,126.0,63.0,69.0,9.0
chAB7233,7414.0,0.0,14902.0,0.0
chAA0450,3947.0,62.0,6062.0,29.0
xAA0110,2380.0,49.0,3376.0,41.0
xAA0112,2733.0,31.0,4261.0,23.0
xAA0090,4831.0,69.0,6889.0,47.0
xAA0090,7869.0,92.0,10814.0,51.0
xAA0090,1219.0,54.0,1596.0,15.0
xAA0090,71.0,51.0,69.0,13.0
hAD1908,6412.0,100.0,6219.0,64.0
hAD1910,2442.0,75.0,3634.0,20.0
hAD1920,3422.0,70.0,4042.0,0.0
hAD1925,3217.0,36.0,4974.0,0.0
hAD3056,1512.0,15.0,1948.0,0.0
hAD3219,1181.0,19.0,1832.0,0.0
hAD3313,1612.0,42.0,1861.0,0.0
hAB7244,4016.0,0.0,17350.0,0.0
hAB7270,12857.0,137.0,3012.0,93.0
hAB7283,4282.0,102.0,6539.0,60.0
hAB8438,2162.0,45.0,2910.0,14.0
hAB8446,3596.0,76.0,3917.0,32.0
hAB8505,3372.0,65.0,6119.0,23.0
hAB8517,3509.0,29.0,5737.0,0.0
